WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
16,Bogota,Copa Colsanitas,4/1/25,WTA250,Outdoor,Clay,1st Round,3,Bektas E.,Torres Murcia M.C.,186,866,382,28,6,0,6,3,,,2,0,Completed,1.08,8,1.05,13.34,1.09,13.34,1.05,9.97
16,Bogota,Copa Colsanitas,4/2/25,WTA250,Outdoor,Clay,1st Round,3,Jeanjean L.,Von Deichmann K.,116,158,632,467,6,4,7,5,,,2,0,Completed,1.4,3,1.43,3.01,1.43,3.2,1.39,2.96
16,Bogota,Copa Colsanitas,4/2/25,WTA250,Outdoor,Clay,1st Round,3,Bucsa C.,Kung L.,93,206,772,353,6,1,6,7,6,1,2,1,Completed,1.2,4.5,1.26,4.17,1.26,5,1.2,4.35
16,Bogota,Copa Colsanitas,4/2/25,WTA250,Outdoor,Clay,1st Round,3,Riera J.,Jones F.,157,129,469,582,6,2,5,7,5,3,1,1,Retired,3,1.4,3.08,1.41,3.2,1.41,2.94,1.39
16,Bogota,Copa Colsanitas,4/2/25,WTA250,Outdoor,Clay,2nd Round,3,Kawa K.,Pigossi L.,223,180,325,393,1,6,7,6,6,3,2,1,Completed,1.91,1.91,1.91,1.96,1.91,2,1.86,1.93
16,Bogota,Copa Colsanitas,4/2/25,WTA250,Outdoor,Clay,2nd Round,3,Bouzkova M.,Serban R.,51,204,1142,354,6,1,6,3,,,2,0,Completed,1.2,4.5,1.23,4.46,1.23,4.51,1.21,4.34
16,Bogota,Copa Colsanitas,4/2/25,WTA250,Outdoor,Clay,2nd Round,3,Pareja J.,Tig P.M.,550,243,83,297,6,3,7,6,,,2,0,Completed,,,2,1.85,2.15,1.85,2.06,1.75
16,Bogota,Copa Colsanitas,4/3/25,WTA250,Outdoor,Clay,2nd Round,3,Jeanjean L.,Janicijevic S.,116,178,632,395,6,4,6,3,,,2,0,Completed,1.29,3.75,1.31,3.7,1.33,4.25,1.28,3.61
16,Bogota,Copa Colsanitas,4/3/25,WTA250,Outdoor,Clay,2nd Round,3,Osorio M.,Bektas E.,54,186,1078,382,1,6,7,6,6,2,2,1,Completed,1.1,7,1.07,10.78,1.1,10.78,1.09,7.64
16,Bogota,Copa Colsanitas,4/3/25,WTA250,Outdoor,Clay,2nd Round,3,Maria T.,Chang H.,82,194,825,373,6,0,7,6,,,2,0,Completed,1.36,3.2,1.44,2.96,1.44,3.2,1.4,2.97
16,Bogota,Copa Colsanitas,4/3/25,WTA250,Outdoor,Clay,2nd Round,3,Boskovic L.,Bucsa C.,225,93,319,772,6,1,6,4,,,2,0,Completed,3.75,1.29,3.78,1.3,3.78,1.3,3.61,1.29
16,Bogota,Copa Colsanitas,4/4/25,WTA250,Outdoor,Clay,2nd Round,3,Riera J.,Jovic I.,157,150,469,499,6,4,6,2,,,2,0,Completed,2.75,1.44,2.57,1.55,2.75,1.59,2.59,1.49
16,Bogota,Copa Colsanitas,4/4/25,WTA250,Outdoor,Clay,Quarterfinals,3,Osorio M.,Maria T.,54,82,1078,825,6,1,6,3,,,2,0,Completed,1.4,3,1.38,3.23,1.4,3.23,1.37,3.06
16,Bogota,Copa Colsanitas,4/4/25,WTA250,Outdoor,Clay,Quarterfinals,3,Riera J.,Boskovic L.,157,225,469,319,6,3,2,6,6,1,2,1,Completed,1.5,2.63,1.54,2.61,1.54,2.63,1.5,2.58
16,Bogota,Copa Colsanitas,4/4/25,WTA250,Outdoor,Clay,Quarterfinals,3,Kawa K.,Bouzkova M.,223,51,325,1142,5,7,6,1,7,5,2,1,Completed,4.33,1.22,3.31,1.3,5,1.3,4.32,1.21
16,Bogota,Copa Colsanitas,4/5/25,WTA250,Outdoor,Clay,Quarterfinals,3,Pareja J.,Jeanjean L.,550,116,83,632,7,6,6,3,,,2,0,Completed,2.3,1.62,2.37,1.66,2.45,1.67,2.28,1.64
16,Bogota,Copa Colsanitas,4/5/25,WTA250,Outdoor,Clay,Semifinals,3,Osorio M.,Riera J.,54,157,1078,469,6,4,7,5,,,2,0,Completed,1.36,3.2,1.4,2.89,1.4,3.3,1.35,3.16
16,Bogota,Copa Colsanitas,4/6/25,WTA250,Outdoor,Clay,Semifinals,3,Kawa K.,Pareja J.,223,550,325,83,7,5,6,2,,,2,0,Completed,2,1.8,1.91,1.88,2.1,1.88,2.01,1.79
16,Bogota,Copa Colsanitas,4/6/25,WTA250,Outdoor,Clay,The Final,3,Osorio M.,Kawa K.,54,223,1078,325,6,3,6,3,,,2,0,Completed,1.22,4.33,1.24,4.48,1.25,4.87,1.22,4.29
17,Charleston,Charleston Open,3/31/25,WTA500,Outdoor,Clay,1st Round,3,Montgomery R.,Tomova V.,105,65,694,981,6,1,6,3,,,2,0,Completed,2.2,1.67,2.26,1.69,2.26,1.7,2.18,1.66
17,Charleston,Charleston Open,3/31/25,WTA500,Outdoor,Clay,1st Round,3,Gracheva V.,Dart H.,66,109,970,669,6,1,3,6,6,1,2,1,Completed,1.33,3.4,1.32,3.6,1.33,3.6,1.31,3.42
17,Charleston,Charleston Open,3/31/25,WTA500,Outdoor,Clay,1st Round,3,Dolehide C.,Cocciaretto E.,73,85,900,804,6,4,6,1,,,2,0,Completed,1.8,2,1.81,2.08,1.84,2.08,1.8,1.99
17,Charleston,Charleston Open,3/31/25,WTA500,Outdoor,Clay,1st Round,3,McNally C.,Kalinina A.,397,68,149,962,4,6,6,1,6,4,2,1,Completed,1.73,2.1,1.7,2.24,1.8,2.24,1.73,2.1
17,Charleston,Charleston Open,3/31/25,WTA500,Outdoor,Clay,1st Round,3,Volynets K.,Sebov K.,78,332,863,198,6,0,6,0,,,2,0,Completed,1.2,4.5,1.24,4.46,1.24,5,1.2,4.46
17,Charleston,Charleston Open,3/31/25,WTA500,Outdoor,Clay,1st Round,3,Kudermetova P.,Begu I.,59,76,1037,880,6,3,6,4,,,2,0,Completed,3,1.4,3.01,1.43,3.2,1.45,3,1.38
17,Charleston,Charleston Open,3/31/25,WTA500,Outdoor,Clay,1st Round,3,Kudermetova V.,Mateas M.,52,230,1131,309,6,0,6,2,,,2,0,Completed,1.11,6.5,1.1,8.46,1.12,8.46,1.1,6.82
17,Charleston,Charleston Open,3/31/25,WTA500,Outdoor,Clay,1st Round,3,Tomljanovic A.,Okamura K.,87,183,802,388,3,6,6,1,6,2,2,1,Completed,1.22,4.33,1.21,4.85,1.23,4.85,1.21,4.38
17,Charleston,Charleston Open,4/1/25,WTA500,Outdoor,Clay,1st Round,3,Sakkari M.,Stakusic M.,64,126,984,588,6,3,6,2,,,2,0,Completed,1.17,5,1.2,5.02,1.21,5.02,1.18,4.77
17,Charleston,Charleston Open,4/1/25,WTA500,Outdoor,Clay,1st Round,3,Shymanovich I.,Watson H.,215,182,340,388,7,6,6,4,,,2,0,Completed,1.73,2.1,1.71,2.22,1.75,2.27,1.7,2.14
17,Charleston,Charleston Open,4/1/25,WTA500,Outdoor,Clay,1st Round,3,Davis L.,Loeb J.,211,542,345,86,3,6,6,1,6,3,2,1,Completed,1.22,4.33,1.23,4.5,1.23,4.6,1.21,4.3
17,Charleston,Charleston Open,4/1/25,WTA500,Outdoor,Clay,1st Round,3,Kenin S.,Pera B.,44,80,1263,857,6,3,6,4,,,2,0,Completed,1.53,2.5,1.67,2.31,1.67,2.5,1.6,2.31
17,Charleston,Charleston Open,4/1/25,WTA500,Outdoor,Clay,1st Round,3,Li A.,Blinkova A.,67,79,967,862,6,4,6,3,,,2,0,Completed,1.8,2,1.74,2.18,1.8,2.18,1.73,2.08
17,Charleston,Charleston Open,4/1/25,WTA500,Outdoor,Clay,1st Round,3,Chirico L.,Andreeva E.,167,98,435,742,6,4,3,6,6,4,2,1,Completed,2.38,1.57,2.37,1.63,2.45,1.63,2.36,1.57
17,Charleston,Charleston Open,4/1/25,WTA500,Outdoor,Clay,1st Round,3,Baptiste H.,Gadecki O.,90,100,778,733,6,2,6,4,,,2,0,Completed,1.29,3.75,1.28,3.94,1.3,3.94,1.28,3.65
17,Charleston,Charleston Open,4/1/25,WTA500,Outdoor,Clay,1st Round,3,Zhang S.,Bronzetti L.,176,60,401,1018,7,5,5,7,6,4,2,1,Completed,3.5,1.3,3.63,1.32,3.63,1.32,3.47,1.3
17,Charleston,Charleston Open,4/1/25,WTA500,Outdoor,Clay,2nd Round,3,Keys M.,Dolehide C.,5,73,4949,900,6,3,7,6,,,2,0,Completed,1.17,5,1.21,4.9,1.21,5.4,1.18,4.79
17,Charleston,Charleston Open,4/1/25,WTA500,Outdoor,Clay,2nd Round,3,Collins D.,Montgomery R.,22,105,1973,694,6,3,6,1,,,2,0,Completed,1.25,4,1.27,4.06,1.3,4.09,1.25,3.9
17,Charleston,Charleston Open,4/2/25,WTA500,Outdoor,Clay,2nd Round,3,Anisimova A.,Kudermetova V.,16,52,2454,1131,6,2,6,2,,,2,0,Completed,1.5,2.63,1.5,2.76,1.5,2.8,1.47,2.65
17,Charleston,Charleston Open,4/2/25,WTA500,Outdoor,Clay,2nd Round,3,Shnaider D.,Kudermetova P.,14,59,2913,1037,6,3,6,2,,,2,0,Completed,1.4,3,1.4,2.9,1.4,3.32,1.35,3.16
17,Charleston,Charleston Open,4/2/25,WTA500,Outdoor,Clay,2nd Round,3,Kalinskaya A.,McNally C.,33,397,1524,149,6,1,6,4,,,2,0,Completed,1.8,2,1.88,1.98,1.89,2,1.83,1.96
17,Charleston,Charleston Open,4/2/25,WTA500,Outdoor,Clay,2nd Round,3,Kasatkina D.,Davis L.,12,211,3006,345,6,1,6,1,,,2,0,Completed,1.17,5,1.17,5.65,1.17,5.65,1.16,5.19
17,Charleston,Charleston Open,4/2/25,WTA500,Outdoor,Clay,2nd Round,3,Ostapenko J.,Chirico L.,25,167,1787,435,7,5,6,2,,,2,0,Completed,1.17,5,1.17,5.54,1.18,5.54,1.16,5.13
17,Charleston,Charleston Open,4/2/25,WTA500,Outdoor,Clay,2nd Round,3,Navarro E.,Baptiste H.,11,90,3749,778,6,4,6,3,,,2,0,Completed,1.3,3.5,1.32,3.63,1.33,3.75,1.3,3.46
17,Charleston,Charleston Open,4/2/25,WTA500,Outdoor,Clay,2nd Round,3,Alexandrova E.,Li A.,26,67,1778,967,6,3,6,0,,,2,0,Completed,1.73,2.1,1.78,2.12,1.78,2.24,1.73,2.1
17,Charleston,Charleston Open,4/2/25,WTA500,Outdoor,Clay,2nd Round,3,Putintseva Y.,Zhang S.,23,176,1823,401,7,6,6,1,,,2,0,Completed,1.14,5.5,1.15,6.22,1.16,6.9,1.14,5.67
17,Charleston,Charleston Open,4/2/25,WTA500,Outdoor,Clay,2nd Round,3,Kenin S.,Bencic B.,44,41,1263,1278,6,0,6,3,,,2,0,Completed,2.63,1.5,2.91,1.48,2.91,1.5,2.7,1.46
17,Charleston,Charleston Open,4/2/25,WTA500,Outdoor,Clay,2nd Round,3,Pegula J.,Shymanovich I.,4,215,5796,340,6,0,6,3,,,2,0,Completed,1.06,10,1.06,12.47,1.07,12.47,1.05,9.94
17,Charleston,Charleston Open,4/2/25,WTA500,Outdoor,Clay,2nd Round,3,Tomljanovic A.,Stearns P.,87,43,802,1266,6,1,6,4,,,2,0,Completed,2.75,1.44,2.67,1.52,2.75,1.53,2.65,1.48
17,Charleston,Charleston Open,4/2/25,WTA500,Outdoor,Clay,2nd Round,3,Krueger A.,Volynets K.,34,78,1461,863,6,3,7,6,,,2,0,Completed,1.73,2.1,1.83,2.05,1.85,2.1,1.78,2.02
17,Charleston,Charleston Open,4/2/25,WTA500,Outdoor,Clay,2nd Round,3,Zheng Q.,Sakkari M.,8,64,4135,984,6,4,6,1,,,2,0,Completed,1.29,3.75,1.29,3.85,1.35,3.9,1.27,3.69
17,Charleston,Charleston Open,4/3/25,WTA500,Outdoor,Clay,2nd Round,3,Mertens E.,Gracheva V.,28,66,1756,970,6,3,7,5,,,2,0,Completed,1.44,2.75,1.48,2.8,1.53,3.2,1.47,2.67
17,Charleston,Charleston Open,4/3/25,WTA500,Outdoor,Clay,3rd Round,3,Anisimova A.,Putintseva Y.,16,23,2454,1823,6,4,6,4,,,2,0,Completed,1.44,2.75,1.46,2.87,1.46,2.95,1.42,2.82
17,Charleston,Charleston Open,4/3/25,WTA500,Outdoor,Clay,3rd Round,3,Alexandrova E.,Shnaider D.,26,14,1778,2913,6,2,6,1,,,2,0,Completed,2.1,1.73,2.21,1.72,2.25,1.74,2.16,1.69
17,Charleston,Charleston Open,4/3/25,WTA500,Outdoor,Clay,3rd Round,3,Navarro E.,Krueger A.,11,34,3749,1461,4,6,6,4,6,2,2,1,Completed,1.44,2.75,1.45,2.89,1.55,2.89,1.43,2.77
17,Charleston,Charleston Open,4/3/25,WTA500,Outdoor,Clay,3rd Round,3,Collins D.,Ostapenko J.,22,25,1973,1787,7,5,6,3,,,2,0,Completed,1.62,2.3,1.56,2.56,1.64,2.56,1.58,2.39
17,Charleston,Charleston Open,4/3/25,WTA500,Outdoor,Clay,3rd Round,3,Pegula J.,Tomljanovic A.,4,87,5796,802,6,3,6,2,,,2,0,Completed,1.13,6,1.16,5.78,1.17,6,1.15,5.38
17,Charleston,Charleston Open,4/3/25,WTA500,Outdoor,Clay,3rd Round,3,Zheng Q.,Mertens E.,8,28,4135,1756,6,3,3,6,6,3,2,1,Completed,1.3,3.5,1.33,3.57,1.33,3.57,1.31,3.46
17,Charleston,Charleston Open,4/3/25,WTA500,Outdoor,Clay,3rd Round,3,Kalinskaya A.,Keys M.,33,5,1524,4949,6,2,6,4,,,2,0,Completed,3.75,1.29,3.76,1.3,3.8,1.4,3.51,1.3
17,Charleston,Charleston Open,4/4/25,WTA500,Outdoor,Clay,3rd Round,3,Kenin S.,Kasatkina D.,44,12,1263,3006,6,3,7,6,,,2,0,Completed,2.1,1.73,2.17,1.75,2.17,1.8,2.1,1.73
17,Charleston,Charleston Open,4/4/25,WTA500,Outdoor,Clay,Quarterfinals,3,Pegula J.,Collins D.,4,22,5796,1973,1,6,6,3,6,0,2,1,Completed,1.5,2.63,1.54,2.67,1.54,2.95,1.5,2.59
17,Charleston,Charleston Open,4/4/25,WTA500,Outdoor,Clay,Quarterfinals,3,Alexandrova E.,Zheng Q.,26,8,1778,4135,6,1,6,4,,,2,0,Completed,2.75,1.44,2.7,1.43,3.2,1.46,2.84,1.42
17,Charleston,Charleston Open,4/4/25,WTA500,Outdoor,Clay,Quarterfinals,3,Kenin S.,Kalinskaya A.,44,33,1263,1524,6,4,6,3,,,2,0,Completed,1.73,2.1,1.72,2.25,1.75,2.25,1.71,2.13
17,Charleston,Charleston Open,4/4/25,WTA500,Outdoor,Clay,Quarterfinals,3,Anisimova A.,Navarro E.,16,11,2454,3749,7,5,7,6,,,2,0,Completed,1.8,2,1.93,1.97,1.93,2.15,1.83,1.98
17,Charleston,Charleston Open,4/5/25,WTA500,Outdoor,Clay,Semifinals,3,Pegula J.,Alexandrova E.,4,26,5796,1778,6,2,2,6,7,5,2,1,Completed,1.53,2.5,1.61,2.49,1.61,2.55,1.54,2.49
17,Charleston,Charleston Open,4/5/25,WTA500,Outdoor,Clay,Semifinals,3,Kenin S.,Anisimova A.,44,16,1263,2454,5,2,,,,,0,0,Retired,2.38,1.57,2.05,1.77,2.48,1.77,2.31,1.62
17,Charleston,Charleston Open,4/6/25,WTA500,Outdoor,Clay,The Final,3,Pegula J.,Kenin S.,4,44,5796,1263,6,3,7,5,,,2,0,Completed,1.57,2.38,1.57,2.57,1.63,2.57,1.56,2.43
18,Rouen,Open de Rouen,4/14/25,WTA250,Indoor,Clay,1st Round,3,Rakotomanga Rajaonah T.,Bronzetti L.,291,58,236,1018,6,2,6,3,,,2,0,Completed,3,1.4,3.16,1.39,3.5,1.4,3.09,1.37
18,Rouen,Open de Rouen,4/14/25,WTA250,Indoor,Clay,1st Round,3,Kalinina A.,Hibino N.,65,214,956,341,6,0,6,4,,,2,0,Completed,1.25,4,1.28,3.97,1.29,4.2,1.25,3.94
18,Rouen,Open de Rouen,4/14/25,WTA250,Indoor,Clay,1st Round,3,Ruse E.G.,Jacquemot E.,90,143,771,522,1,6,6,1,6,4,2,1,Completed,1.57,2.38,1.64,2.36,1.67,2.46,1.58,2.36
18,Rouen,Open de Rouen,4/14/25,WTA250,Indoor,Clay,1st Round,3,Ferro F.,Kessler M.,376,43,164,1267,6,7,6,2,7,5,2,1,Completed,2.38,1.57,2.49,1.58,2.56,1.63,2.45,1.54
18,Rouen,Open de Rouen,4/15/25,WTA250,Indoor,Clay,1st Round,3,Ponchet J.,Rouvroy M.,146,253,503,274,6,2,6,4,,,2,0,Completed,1.91,1.91,1.98,1.88,2.07,1.98,1.91,1.88
18,Rouen,Open de Rouen,4/15/25,WTA250,Indoor,Clay,1st Round,3,Danilovic O.,Krunic A.,39,275,1372,253,5,7,6,0,6,3,2,1,Completed,1.14,5.5,1.2,5,1.2,5.9,1.16,5.27
18,Rouen,Open de Rouen,4/15/25,WTA250,Indoor,Clay,1st Round,3,Boisson L.,Dart H.,303,110,220,669,6,0,6,3,,,2,0,Completed,1.33,3.4,1.29,3.83,1.36,3.83,1.32,3.45
18,Rouen,Open de Rouen,4/15/25,WTA250,Indoor,Clay,1st Round,3,Fruhvirtova L.,Blinkova A.,159,75,471,862,6,7,6,4,7,5,2,1,Completed,2.2,1.67,2.29,1.68,2.36,1.71,2.24,1.65
18,Rouen,Open de Rouen,4/15/25,WTA250,Indoor,Clay,1st Round,3,Cristian J.,Parry D.,66,115,948,638,6,4,6,3,,,2,0,Completed,1.4,3,1.41,3.06,1.45,3.1,1.4,2.98
18,Rouen,Open de Rouen,4/15/25,WTA250,Indoor,Clay,1st Round,3,Rosatello C.,Parks A.,288,53,242,1061,6,2,6,3,,,2,0,Completed,2.75,1.44,2.79,1.48,2.92,1.5,2.72,1.45
18,Rouen,Open de Rouen,4/15/25,WTA250,Indoor,Clay,1st Round,3,Bouzas Maneiro J.,Sakkari M.,73,82,880,821,6,0,3,6,6,3,2,1,Completed,2.63,1.5,2.5,1.58,2.7,1.59,2.56,1.51
18,Rouen,Open de Rouen,4/15/25,WTA250,Indoor,Clay,1st Round,3,Gracheva V.,Kartal S.,67,59,945,1012,6,3,6,2,,,2,0,Completed,1.8,2,1.83,2.05,1.92,2.1,1.8,2
18,Rouen,Open de Rouen,4/16/25,WTA250,Indoor,Clay,1st Round,3,Noskova L.,Pera B.,33,76,1573,857,4,6,7,6,6,4,2,1,Completed,1.44,2.75,1.47,2.82,1.49,3,1.43,2.81
18,Rouen,Open de Rouen,4/16/25,WTA250,Indoor,Clay,1st Round,3,Uchijima M.,Brancaccio N.,60,206,1002,355,3,6,6,2,6,1,2,1,Completed,1.33,3.4,1.29,3.81,1.33,4.2,1.31,3.38
18,Rouen,Open de Rouen,4/16/25,WTA250,Indoor,Clay,1st Round,3,Lamens S.,Andreescu B.,69,130,920,563,6,1,4,6,7,6,2,1,Completed,1.62,2.3,1.64,2.37,1.7,2.42,1.62,2.28
18,Rouen,Open de Rouen,4/16/25,WTA250,Indoor,Clay,1st Round,3,Svitolina E.,Teichmann J.,18,96,2180,744,6,4,6,2,,,2,0,Completed,1.22,4.33,1.24,4.41,1.27,4.5,1.23,4.12
18,Rouen,Open de Rouen,4/16/25,WTA250,Indoor,Clay,2nd Round,3,Ruse E.G.,Rosatello C.,90,288,771,242,6,0,6,4,,,2,0,Completed,1.29,3.75,1.28,3.92,1.31,4.1,1.28,3.71
18,Rouen,Open de Rouen,4/16/25,WTA250,Indoor,Clay,2nd Round,3,Ponchet J.,Ferro F.,146,376,503,164,7,6,6,4,,,2,0,Completed,2.3,1.62,2.24,1.72,2.34,1.72,2.23,1.65
18,Rouen,Open de Rouen,4/16/25,WTA250,Indoor,Clay,2nd Round,3,Rakotomanga Rajaonah T.,Cristian J.,291,66,236,948,6,2,6,3,,,2,0,Completed,3.4,1.33,3.87,1.3,3.95,1.33,3.55,1.3
18,Rouen,Open de Rouen,4/17/25,WTA250,Indoor,Clay,2nd Round,3,Lamens S.,Noskova L.,69,33,920,1573,6,4,6,1,,,2,0,Completed,3,1.4,3.2,1.39,3.4,1.43,3,1.39
18,Rouen,Open de Rouen,4/17/25,WTA250,Indoor,Clay,2nd Round,3,Uchijima M.,Boisson L.,60,303,1002,220,1,6,7,6,6,4,2,1,Completed,1.73,2.1,1.8,2.11,1.85,2.16,1.76,2.08
18,Rouen,Open de Rouen,4/17/25,WTA250,Indoor,Clay,2nd Round,3,Danilovic O.,Fruhvirtova L.,39,159,1372,471,6,2,3,6,6,4,2,1,Completed,1.25,4,1.27,4.11,1.35,4.7,1.27,3.75
18,Rouen,Open de Rouen,4/17/25,WTA250,Indoor,Clay,2nd Round,3,Svitolina E.,Kalinina A.,18,65,2180,956,6,4,6,0,,,2,0,Completed,1.2,4.5,1.21,4.78,1.27,5.1,1.21,4.36
18,Rouen,Open de Rouen,4/17/25,WTA250,Indoor,Clay,2nd Round,3,Bouzas Maneiro J.,Gracheva V.,73,67,880,945,6,3,6,3,,,2,0,Completed,1.73,2.1,1.89,1.98,1.9,2.1,1.83,1.96
18,Rouen,Open de Rouen,4/18/25,WTA250,Indoor,Clay,Quarterfinals,3,Danilovic O.,Uchijima M.,39,60,1372,1002,7,6,4,6,6,1,2,1,Completed,1.4,3,1.46,2.96,1.46,3.25,1.38,3
18,Rouen,Open de Rouen,4/18/25,WTA250,Indoor,Clay,Quarterfinals,3,Ruse E.G.,Ponchet J.,90,146,771,503,6,2,6,2,,,2,0,Completed,1.4,3,1.4,3.25,1.41,3.3,1.38,3.06
18,Rouen,Open de Rouen,4/18/25,WTA250,Indoor,Clay,Quarterfinals,3,Lamens S.,Rakotomanga Rajaonah T.,69,291,920,236,6,3,6,3,,,2,0,Completed,1.53,2.5,1.55,2.63,1.57,2.7,1.52,2.54
18,Rouen,Open de Rouen,4/18/25,WTA250,Indoor,Clay,Quarterfinals,3,Svitolina E.,Bouzas Maneiro J.,18,73,2180,880,6,3,6,2,,,2,0,Completed,1.22,4.33,1.21,5.11,1.24,5.11,1.21,4.44
18,Rouen,Open de Rouen,4/19/25,WTA250,Indoor,Clay,Semifinals,3,Danilovic O.,Lamens S.,39,69,1372,920,6,4,6,4,,,2,0,Completed,1.67,2.2,1.66,2.38,1.73,2.4,1.66,2.25
18,Rouen,Open de Rouen,4/19/25,WTA250,Indoor,Clay,Semifinals,3,Svitolina E.,Ruse E.G.,18,90,2180,771,6,0,6,2,,,2,0,Completed,1.17,5,1.2,5.33,1.2,5.7,1.18,4.95
18,Rouen,Open de Rouen,4/20/25,WTA250,Indoor,Clay,The Final,3,Svitolina E.,Danilovic O.,18,39,2180,1372,6,4,7,6,,,2,0,Completed,1.33,3.4,1.35,3.5,1.37,3.6,1.32,3.35
19,Stuttgart,Porsche Tennis Grand Prix,4/14/25,WTA500,Indoor,Clay,1st Round,3,Mertens E.,Sasnovich A.,29,111,1708,660,7,6,6,2,,,2,0,Completed,1.33,3.4,1.33,3.51,1.35,3.8,1.33,3.35
19,Stuttgart,Porsche Tennis Grand Prix,4/14/25,WTA500,Indoor,Clay,1st Round,3,Potapova A.,Tauson C.,38,21,1384,2114,2,6,7,6,6,3,2,1,Completed,2.2,1.67,2.3,1.67,2.34,1.74,2.22,1.66
19,Stuttgart,Porsche Tennis Grand Prix,4/14/25,WTA500,Indoor,Clay,1st Round,3,Shnaider D.,Kudermetova V.,13,51,2913,1083,5,7,6,2,6,3,2,1,Completed,1.62,2.3,1.65,2.34,1.73,2.34,1.65,2.25
19,Stuttgart,Porsche Tennis Grand Prix,4/15/25,WTA500,Indoor,Clay,1st Round,3,Ostapenko J.,Yastremska D.,24,46,1846,1229,6,3,3,0,,,1,0,Retired,2.2,1.67,2.18,1.74,2.26,1.76,2.17,1.69
19,Stuttgart,Porsche Tennis Grand Prix,4/15/25,WTA500,Indoor,Clay,1st Round,3,Fett J.,Vekic D.,153,20,489,2141,7,6,6,4,,,2,0,Completed,3.75,1.29,3.8,1.3,4.2,1.3,3.8,1.27
19,Stuttgart,Porsche Tennis Grand Prix,4/15/25,WTA500,Indoor,Clay,1st Round,3,Alexandrova E.,Samsonova L.,22,19,1913,2150,6,3,6,3,,,2,0,Completed,1.62,2.3,1.65,2.35,1.71,2.52,1.62,2.29
19,Stuttgart,Porsche Tennis Grand Prix,4/15/25,WTA500,Indoor,Clay,1st Round,3,Niemeier J.,Siegemund L.,121,95,601,748,4,6,6,3,6,4,2,1,Completed,2,1.8,2.03,1.85,2.12,1.89,2.02,1.79
19,Stuttgart,Porsche Tennis Grand Prix,4/15/25,WTA500,Indoor,Clay,1st Round,3,Paolini J.,Lys E.,6,68,4843,934,6,2,6,1,,,2,0,Completed,1.3,3.5,1.28,3.93,1.33,4,1.3,3.6
19,Stuttgart,Porsche Tennis Grand Prix,4/15/25,WTA500,Indoor,Clay,1st Round,3,Navarro E.,Haddad Maia B.,11,17,3797,2209,6,3,6,0,,,2,0,Completed,1.29,3.75,1.26,4.12,1.29,4.5,1.24,4.05
19,Stuttgart,Porsche Tennis Grand Prix,4/16/25,WTA500,Indoor,Clay,1st Round,3,Andreeva M.,Andreeva E.,7,97,4775,742,6,2,1,0,,,1,0,Retired,1.11,6.5,1.12,7.1,1.14,7.2,1.12,6.19
19,Stuttgart,Porsche Tennis Grand Prix,4/16/25,WTA500,Indoor,Clay,1st Round,3,Frech M.,Errani S.,28,152,1712,492,7,5,4,6,7,6,2,1,Completed,1.36,3.2,1.38,3.25,1.39,3.5,1.35,3.2
19,Stuttgart,Porsche Tennis Grand Prix,4/16/25,WTA500,Indoor,Clay,1st Round,3,Seidel E.,Maria T.,124,81,595,825,3,6,7,6,6,4,2,1,Completed,1.73,2.1,1.82,2.07,1.91,2.2,1.76,2.08
19,Stuttgart,Porsche Tennis Grand Prix,4/16/25,WTA500,Indoor,Clay,2nd Round,3,Swiatek I.,Fett J.,2,153,7470,489,6,2,6,2,,,2,0,Completed,1.02,21,1.02,29.21,1.02,38,1.01,17.88
19,Stuttgart,Porsche Tennis Grand Prix,4/16/25,WTA500,Indoor,Clay,2nd Round,3,Mertens E.,Shnaider D.,29,13,1708,2913,6,2,7,6,,,2,0,Completed,1.8,2,1.84,2.06,1.9,2.08,1.8,2.01
19,Stuttgart,Porsche Tennis Grand Prix,4/17/25,WTA500,Indoor,Clay,2nd Round,3,Sabalenka A.,Potapova A.,1,38,10541,1384,,,,,,,,,Walkover,1.13,6,1.14,6.53,1.15,6.8,1.12,6.2
19,Stuttgart,Porsche Tennis Grand Prix,4/17/25,WTA500,Indoor,Clay,2nd Round,3,Alexandrova E.,Andreeva M.,22,7,1913,4775,6,3,6,2,,,2,0,Completed,3.5,1.27,3.75,1.3,4.2,1.35,3.51,1.3
19,Stuttgart,Porsche Tennis Grand Prix,4/17/25,WTA500,Indoor,Clay,2nd Round,3,Paolini J.,Niemeier J.,6,121,4843,601,6,1,7,5,,,2,0,Completed,1.14,5.5,1.16,5.89,1.17,6.4,1.14,5.75
19,Stuttgart,Porsche Tennis Grand Prix,4/17/25,WTA500,Indoor,Clay,2nd Round,3,Pegula J.,Frech M.,3,28,6101,1712,6,1,6,1,,,2,0,Completed,1.14,5.5,1.12,7.01,1.15,8,1.13,5.98
19,Stuttgart,Porsche Tennis Grand Prix,4/17/25,WTA500,Indoor,Clay,2nd Round,3,Gauff C.,Seidel E.,4,124,6063,595,6,1,6,1,,,2,0,Completed,1.1,7,1.1,8.34,1.12,9.6,1.1,7.23
