ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best_of,player1,player2,Rank_1,Rank_2,Odds_1,Odds_2,player1_won
27,Cologne,bett1HULKS Championship,2020-10-21,ATP250,Indoor,Hard,2nd Round,3.0,Kecmanovic M.,Mannarino A.,39.0,41.0,1.9,1.89,0
27,Cologne,bett1HULKS Championship,2020-10-21,ATP250,Indoor,Hard,2nd Round,3.0,Johnson S.,Davidovich Fokina A.,71.0,64.0,2.46,1.54,0
27,Cologne,bett1HULKS Championship,2020-10-21,ATP250,Indoor,Hard,2nd Round,3.0,Millman J.,Zverev A.,44.0,7.0,6.42,1.11,0
27,Cologne,bett1HULKS Championship,2020-10-21,ATP250,Indoor,Hard,2nd Round,3.0,Gerasimov E.,Auger-Aliassime F.,87.0,22.0,3.68,1.27,0
26,Antwerp,European Open,2020-10-21,ATP250,Indoor,Hard,1st Round,3.0,Bedene A.,Raonic M.,52.0,19.0,5.65,1.14,0
26,Antwerp,European Open,2020-10-21,ATP250,Indoor,Hard,2nd Round,3.0,Lopez F.,De Minaur A.,62.0,29.0,3.98,1.25,0
26,Antwerp,European Open,2020-10-21,ATP250,Indoor,Hard,2nd Round,3.0,Dimitrov G.,Andujar P.,20.0,55.0,1.15,5.36,1
26,Antwerp,European Open,2020-10-21,ATP250,Indoor,Hard,2nd Round,3.0,Evans D.,Tiafoe F.,35.0,63.0,1.84,1.97,1
26,Antwerp,European Open,2020-10-21,ATP250,Indoor,Hard,2nd Round,3.0,Carreno Busta P.,Humbert U.,15.0,38.0,1.83,1.97,0
26,Antwerp,European Open,2020-10-21,ATP250,Indoor,Hard,1st Round,3.0,Opelka R.,Fritz T.,33.0,28.0,2.05,1.76,0
27,Cologne,bett1HULKS Championship,2020-10-22,ATP250,Indoor,Hard,2nd Round,3.0,Simon G.,Shapovalov D.,58.0,12.0,3.91,1.25,1
26,Antwerp,European Open,2020-10-22,ATP250,Indoor,Hard,2nd Round,3.0,Giron M.,Goffin D.,94.0,14.0,3.11,1.37,1
26,Antwerp,European Open,2020-10-22,ATP250,Indoor,Hard,2nd Round,3.0,Bergs Z.,Khachanov K.,528.0,17.0,7.16,1.09,0
26,Antwerp,European Open,2020-10-22,ATP250,Indoor,Hard,2nd Round,3.0,Harris L.,Fritz T.,90.0,28.0,2.63,1.49,1
26,Antwerp,European Open,2020-10-22,ATP250,Indoor,Hard,2nd Round,3.0,Norrie C.,Raonic M.,70.0,19.0,5.56,1.14,0
27,Cologne,bett1HULKS Championship,2020-10-22,ATP250,Indoor,Hard,2nd Round,3.0,Herbert P.H.,Sinner J.,82.0,46.0,4.52,1.2,0
27,Cologne,bett1HULKS Championship,2020-10-22,ATP250,Indoor,Hard,2nd Round,3.0,Struff J.L.,Nishioka Y.,32.0,56.0,1.63,2.25,0
27,Cologne,bett1HULKS Championship,2020-10-22,ATP250,Indoor,Hard,2nd Round,3.0,Otte O.,Schwartzman D.,141.0,9.0,4.0,1.24,0
27,Cologne,bett1HULKS Championship,2020-10-23,ATP250,Indoor,Hard,Quarterfinals,3.0,Sinner J.,Simon G.,46.0,58.0,1.23,4.07,1
27,Cologne,bett1HULKS Championship,2020-10-23,ATP250,Indoor,Hard,Quarterfinals,3.0,Schwartzman D.,Davidovich Fokina A.,9.0,64.0,1.31,3.4,1
27,Cologne,bett1HULKS Championship,2020-10-23,ATP250,Indoor,Hard,Quarterfinals,3.0,Nishioka Y.,Auger-Aliassime F.,56.0,22.0,2.69,1.46,0
27,Cologne,bett1HULKS Championship,2020-10-23,ATP250,Indoor,Hard,Quarterfinals,3.0,Zverev A.,Mannarino A.,7.0,41.0,1.14,5.74,1
26,Antwerp,European Open,2020-10-23,ATP250,Indoor,Hard,Quarterfinals,3.0,Humbert U.,Harris L.,38.0,90.0,1.52,2.52,1
26,Antwerp,European Open,2020-10-23,ATP250,Indoor,Hard,Quarterfinals,3.0,De Minaur A.,Giron M.,29.0,94.0,1.13,5.88,1
26,Antwerp,European Open,2020-10-23,ATP250,Indoor,Hard,Quarterfinals,3.0,Evans D.,Khachanov K.,35.0,17.0,1.69,2.18,1
27,Cologne,bett1HULKS Championship,2020-10-24,ATP250,Indoor,Hard,Semifinals,3.0,Auger-Aliassime F.,Schwartzman D.,22.0,9.0,2.03,1.79,0
26,Antwerp,European Open,2020-10-24,ATP250,Indoor,Hard,Semifinals,3.0,De Minaur A.,Dimitrov G.,29.0,20.0,1.56,2.44,1
26,Antwerp,European Open,2020-10-24,ATP250,Indoor,Hard,Semifinals,3.0,Evans D.,Humbert U.,35.0,38.0,2.35,1.6,0
27,Cologne,bett1HULKS Championship,2020-10-24,ATP250,Indoor,Hard,Semifinals,3.0,Zverev A.,Sinner J.,7.0,46.0,1.84,1.95,1
27,Cologne,bett1HULKS Championship,2020-10-25,ATP250,Indoor,Hard,The Final,3.0,Zverev A.,Schwartzman D.,7.0,9.0,1.51,2.56,1
26,Antwerp,European Open,2020-10-25,ATP250,Indoor,Hard,The Final,3.0,Humbert U.,De Minaur A.,38.0,29.0,2.58,1.51,1
29,Vienna,Erste Bank Open,2020-10-26,ATP500,Indoor,Hard,1st Round,3.0,Fritz T.,Coric B.,29.0,24.0,2.64,1.48,0
29,Vienna,Erste Bank Open,2020-10-26,ATP500,Indoor,Hard,1st Round,3.0,Novak D.,Anderson K.,92.0,111.0,2.57,1.5,0
29,Vienna,Erste Bank Open,2020-10-26,ATP500,Indoor,Hard,1st Round,3.0,Rublev A.,Gombos N.,8.0,104.0,1.06,9.08,1
29,Vienna,Erste Bank Open,2020-10-26,ATP500,Indoor,Hard,1st Round,3.0,Rodionov J.,Shapovalov D.,153.0,12.0,6.72,1.1,1
28,Nur-Sultan,Astana Open,2020-10-26,ATP250,Indoor,Hard,1st Round,3.0,Moutet C.,Tiafoe F.,74.0,64.0,2.68,1.46,0
28,Nur-Sultan,Astana Open,2020-10-26,ATP250,Indoor,Hard,1st Round,3.0,Norrie C.,Thompson J.,70.0,60.0,1.58,2.36,0
28,Nur-Sultan,Astana Open,2020-10-26,ATP250,Indoor,Hard,1st Round,3.0,Paul T.,Travaglia S.,59.0,73.0,1.63,2.25,1
28,Nur-Sultan,Astana Open,2020-10-26,ATP250,Indoor,Hard,1st Round,3.0,Duckworth J.,Verdasco F.,97.0,61.0,2.62,1.48,0
28,Nur-Sultan,Astana Open,2020-10-26,ATP250,Indoor,Hard,1st Round,3.0,Albot R.,Popko D.,85.0,172.0,1.69,2.14,1
29,Vienna,Erste Bank Open,2020-10-27,ATP500,Indoor,Hard,1st Round,3.0,Dimitrov G.,Khachanov K.,20.0,18.0,1.77,2.04,1
29,Vienna,Erste Bank Open,2020-10-27,ATP500,Indoor,Hard,1st Round,3.0,Wawrinka S.,Garin C.,19.0,22.0,1.26,3.8,0
29,Vienna,Erste Bank Open,2020-10-27,ATP500,Indoor,Hard,1st Round,3.0,Krajinovic F.,Djokovic N.,30.0,1.0,8.57,1.07,0
29,Vienna,Erste Bank Open,2020-10-27,ATP500,Indoor,Hard,1st Round,3.0,Balazs A.,Hurkacz H.,88.0,31.0,7.09,1.1,0
29,Vienna,Erste Bank Open,2020-10-27,ATP500,Indoor,Hard,1st Round,3.0,Sachko V.,Thiem D.,529.0,3.0,17.12,1.01,0
28,Nur-Sultan,Astana Open,2020-10-27,ATP250,Indoor,Hard,1st Round,3.0,Sandgren T.,Vesely J.,48.0,66.0,1.59,2.34,0
28,Nur-Sultan,Astana Open,2020-10-27,ATP250,Indoor,Hard,1st Round,3.0,Sugita Y.,Dzumhur D.,101.0,115.0,3.23,1.34,1
28,Nur-Sultan,Astana Open,2020-10-27,ATP250,Indoor,Hard,1st Round,3.0,Harris L.,Gerasimov E.,80.0,83.0,2.04,1.76,0
29,Vienna,Erste Bank Open,2020-10-27,ATP500,Indoor,Hard,1st Round,3.0,Lajovic D.,Sonego L.,26.0,42.0,1.99,1.81,0
28,Nur-Sultan,Astana Open,2020-10-27,ATP250,Indoor,Hard,1st Round,3.0,Skatov T.,Ruusuvuori E.,438.0,98.0,7.69,1.08,0
28,Nur-Sultan,Astana Open,2020-10-27,ATP250,Indoor,Hard,1st Round,3.0,Karatsev A.,Seppi A.,113.0,103.0,1.32,3.32,0
29,Vienna,Erste Bank Open,2020-10-28,ATP500,Indoor,Hard,1st Round,3.0,Medvedev D.,Jung J.,6.0,127.0,1.06,9.69,1
28,Nur-Sultan,Astana Open,2020-10-28,ATP250,Indoor,Hard,1st Round,3.0,Kukushkin M.,Delbonis F.,91.0,76.0,1.36,3.1,1
28,Nur-Sultan,Astana Open,2020-10-28,ATP250,Indoor,Hard,1st Round,3.0,Bublik A.,Mcdonald M.,49.0,209.0,1.48,2.6,0
28,Nur-Sultan,Astana Open,2020-10-28,ATP250,Indoor,Hard,2nd Round,3.0,Albot R.,Paul T.,85.0,59.0,2.91,1.4,0
28,Nur-Sultan,Astana Open,2020-10-28,ATP250,Indoor,Hard,2nd Round,3.0,Gerasimov E.,Vesely J.,83.0,66.0,1.61,2.3,1
29,Vienna,Erste Bank Open,2020-10-28,ATP500,Indoor,Hard,1st Round,3.0,Sinner J.,Ruud C.,43.0,27.0,1.22,4.24,1
29,Vienna,Erste Bank Open,2020-10-28,ATP500,Indoor,Hard,1st Round,3.0,Struff J.L.,Tsitsipas S.,34.0,5.0,3.62,1.28,0
29,Vienna,Erste Bank Open,2020-10-28,ATP500,Indoor,Hard,1st Round,3.0,Auger-Aliassime F.,Pospisil V.,21.0,81.0,1.53,2.52,0
28,Nur-Sultan,Astana Open,2020-10-28,ATP250,Indoor,Hard,2nd Round,3.0,Kecmanovic M.,Tiafoe F.,40.0,64.0,2.3,1.6,0
29,Vienna,Erste Bank Open,2020-10-28,ATP500,Indoor,Hard,2nd Round,3.0,Coric B.,Djokovic N.,24.0,1.0,7.11,1.1,0
29,Vienna,Erste Bank Open,2020-10-28,ATP500,Indoor,Hard,2nd Round,3.0,Carreno Busta P.,Anderson K.,15.0,111.0,1.52,2.52,0
28,Nur-Sultan,Astana Open,2020-10-28,ATP250,Indoor,Hard,2nd Round,3.0,Millman J.,Verdasco F.,45.0,61.0,1.48,2.62,1
29,Vienna,Erste Bank Open,2020-10-29,ATP500,Indoor,Hard,2nd Round,3.0,Evans D.,Rodionov J.,33.0,153.0,1.29,3.6,1
29,Vienna,Erste Bank Open,2020-10-29,ATP500,Indoor,Hard,2nd Round,3.0,Hurkacz H.,Sonego L.,31.0,42.0,1.46,2.7,0
28,Nur-Sultan,Astana Open,2020-10-29,ATP250,Indoor,Hard,2nd Round,3.0,Kukushkin M.,Paire B.,91.0,28.0,1.39,2.96,1
29,Vienna,Erste Bank Open,2020-10-29,ATP500,Indoor,Hard,2nd Round,3.0,Pospisil V.,Medvedev D.,81.0,6.0,4.05,1.24,0
28,Nur-Sultan,Astana Open,2020-10-29,ATP250,Indoor,Hard,2nd Round,3.0,Mcdonald M.,Seppi A.,209.0,103.0,1.45,2.73,1
28,Nur-Sultan,Astana Open,2020-10-29,ATP250,Indoor,Hard,2nd Round,3.0,Mannarino A.,Sugita Y.,39.0,101.0,1.35,3.18,1
28,Nur-Sultan,Astana Open,2020-10-29,ATP250,Indoor,Hard,2nd Round,3.0,Ruusuvuori E.,Thompson J.,98.0,60.0,1.43,2.82,1
29,Vienna,Erste Bank Open,2020-10-29,ATP500,Indoor,Hard,2nd Round,3.0,Tsitsipas S.,Dimitrov G.,5.0,20.0,1.43,2.84,0
29,Vienna,Erste Bank Open,2020-10-29,ATP500,Indoor,Hard,2nd Round,3.0,Thiem D.,Garin C.,3.0,22.0,1.12,6.14,1
29,Vienna,Erste Bank Open,2020-10-30,ATP500,Indoor,Hard,Quarterfinals,3.0,Medvedev D.,Anderson K.,6.0,111.0,1.23,4.17,0
29,Vienna,Erste Bank Open,2020-10-30,ATP500,Indoor,Hard,Quarterfinals,3.0,Rublev A.,Thiem D.,8.0,3.0,2.05,1.77,1
29,Vienna,Erste Bank Open,2020-10-30,ATP500,Indoor,Hard,Quarterfinals,3.0,Sonego L.,Djokovic N.,42.0,1.0,15.25,1.02,1
29,Vienna,Erste Bank Open,2020-10-30,ATP500,Indoor,Hard,Quarterfinals,3.0,Evans D.,Dimitrov G.,33.0,20.0,2.89,1.42,1
28,Nur-Sultan,Astana Open,2020-10-30,ATP250,Indoor,Hard,Quarterfinals,3.0,Gerasimov E.,Tiafoe F.,83.0,64.0,2.23,1.65,0
28,Nur-Sultan,Astana Open,2020-10-30,ATP250,Indoor,Hard,Quarterfinals,3.0,Ruusuvuori E.,Kukushkin M.,98.0,91.0,1.5,2.58,1
28,Nur-Sultan,Astana Open,2020-10-30,ATP250,Indoor,Hard,Quarterfinals,3.0,Mcdonald M.,Mannarino A.,209.0,39.0,2.68,1.47,0
28,Nur-Sultan,Astana Open,2020-10-30,ATP250,Indoor,Hard,Quarterfinals,3.0,Millman J.,Paul T.,45.0,59.0,1.91,1.88,1
28,Nur-Sultan,Astana Open,2020-10-31,ATP250,Indoor,Hard,Semifinals,3.0,Mannarino A.,Ruusuvuori E.,39.0,98.0,1.92,1.88,1
28,Nur-Sultan,Astana Open,2020-10-31,ATP250,Indoor,Hard,Semifinals,3.0,Millman J.,Tiafoe F.,45.0,64.0,2.21,1.66,1
29,Vienna,Erste Bank Open,2020-10-31,ATP500,Indoor,Hard,Semifinals,3.0,Evans D.,Sonego L.,33.0,42.0,1.53,2.51,0
29,Vienna,Erste Bank Open,2020-11-01,ATP500,Indoor,Hard,The Final,3.0,Rublev A.,Sonego L.,8.0,42.0,1.14,5.85,1
28,Nur-Sultan,Astana Open,2020-11-01,ATP250,Indoor,Hard,The Final,3.0,Millman J.,Mannarino A.,45.0,39.0,2.26,1.63,1
30,Paris,BNP Paribas Masters,2020-11-02,Masters 1000,Indoor,Hard,1st Round,3.0,Carreno Busta P.,Gaston H.,15.0,161.0,1.26,3.89,1
30,Paris,BNP Paribas Masters,2020-11-02,Masters 1000,Indoor,Hard,1st Round,3.0,Khachanov K.,Davidovich Fokina A.,19.0,63.0,1.59,2.37,0
30,Paris,BNP Paribas Masters,2020-11-02,Masters 1000,Indoor,Hard,1st Round,3.0,Cilic M.,Auger-Aliassime F.,43.0,21.0,3.13,1.37,1
30,Paris,BNP Paribas Masters,2020-11-02,Masters 1000,Indoor,Hard,1st Round,3.0,Bonzi B.,Coria F.,180.0,93.0,1.36,3.18,1
30,Paris,BNP Paribas Masters,2020-11-02,Masters 1000,Indoor,Hard,1st Round,3.0,De Minaur A.,Travaglia S.,25.0,74.0,1.17,5.22,1
30,Paris,BNP Paribas Masters,2020-11-02,Masters 1000,Indoor,Hard,1st Round,3.0,Ruud C.,Humbert U.,27.0,34.0,3.21,1.35,0
30,Paris,BNP Paribas Masters,2020-11-02,Masters 1000,Indoor,Hard,1st Round,3.0,Basilashvili N.,Struff J.L.,39.0,35.0,5.77,1.14,0
30,Paris,BNP Paribas Masters,2020-11-02,Masters 1000,Indoor,Hard,1st Round,3.0,Gombos N.,Cecchinato M.,105.0,79.0,1.57,2.4,1
30,Paris,BNP Paribas Masters,2020-11-02,Masters 1000,Indoor,Hard,1st Round,3.0,Thompson J.,Delbonis F.,61.0,78.0,1.59,2.37,1
30,Paris,BNP Paribas Masters,2020-11-02,Masters 1000,Indoor,Hard,1st Round,3.0,Caruso S.,Moutet C.,81.0,75.0,2.0,1.82,0
30,Paris,BNP Paribas Masters,2020-11-02,Masters 1000,Indoor,Hard,1st Round,3.0,Ramos-Vinolas A.,Giron M.,46.0,91.0,3.17,1.36,0
30,Paris,BNP Paribas Masters,2020-11-02,Masters 1000,Indoor,Hard,1st Round,3.0,Lopez F.,Krajinovic F.,64.0,30.0,3.87,1.26,1
30,Paris,BNP Paribas Masters,2020-11-02,Masters 1000,Indoor,Hard,1st Round,3.0,Hurkacz H.,Albot R.,33.0,90.0,1.3,3.49,0
30,Paris,BNP Paribas Masters,2020-11-02,Masters 1000,Indoor,Hard,1st Round,3.0,Fucsovics M.,Coric B.,52.0,24.0,2.8,1.44,0
30,Paris,BNP Paribas Masters,2020-11-03,Masters 1000,Indoor,Hard,2nd Round,3.0,Giron M.,Berrettini M.,91.0,10.0,3.15,1.36,1
30,Paris,BNP Paribas Masters,2020-11-03,Masters 1000,Indoor,Hard,2nd Round,3.0,Humbert U.,Tsitsipas S.,34.0,6.0,2.73,1.46,1
30,Paris,BNP Paribas Masters,2020-11-03,Masters 1000,Indoor,Hard,2nd Round,3.0,Carreno Busta P.,Struff J.L.,15.0,35.0,1.84,1.97,1
30,Paris,BNP Paribas Masters,2020-11-03,Masters 1000,Indoor,Hard,2nd Round,3.0,Gombos N.,Goffin D.,105.0,14.0,2.2,1.68,1
30,Paris,BNP Paribas Masters,2020-11-03,Masters 1000,Indoor,Hard,1st Round,3.0,Millman J.,Kecmanovic M.,38.0,42.0,2.19,1.68,0
30,Paris,BNP Paribas Masters,2020-11-03,Masters 1000,Indoor,Hard,1st Round,3.0,Fritz T.,Gasquet R.,29.0,56.0,1.68,2.19,0
30,Paris,BNP Paribas Masters,2020-11-03,Masters 1000,Indoor,Hard,1st Round,3.0,Paul T.,Simon G.,55.0,59.0,2.61,1.5,1
30,Paris,BNP Paribas Masters,2020-11-03,Masters 1000,Indoor,Hard,1st Round,3.0,Bublik A.,Sonego L.,49.0,32.0,2.15,1.7,0
30,Paris,BNP Paribas Masters,2020-11-03,Masters 1000,Indoor,Hard,1st Round,3.0,Herbert P.H.,Sandgren T.,85.0,48.0,1.57,2.41,1
30,Paris,BNP Paribas Masters,2020-11-03,Masters 1000,Indoor,Hard,1st Round,3.0,Wawrinka S.,Evans D.,20.0,31.0,1.49,2.64,1
30,Paris,BNP Paribas Masters,2020-11-03,Masters 1000,Indoor,Hard,1st Round,3.0,Bedene A.,Raonic M.,53.0,17.0,4.6,1.2,0
30,Paris,BNP Paribas Masters,2020-11-03,Masters 1000,Indoor,Hard,1st Round,3.0,Andujar P.,Nishioka Y.,57.0,51.0,3.79,1.27,0
30,Paris,BNP Paribas Masters,2020-11-03,Masters 1000,Indoor,Hard,1st Round,3.0,Lajovic D.,Mannarino A.,26.0,36.0,2.03,1.78,0
30,Paris,BNP Paribas Masters,2020-11-04,Masters 1000,Indoor,Hard,2nd Round,3.0,Paul T.,Wawrinka S.,55.0,20.0,2.98,1.39,0
30,Paris,BNP Paribas Masters,2020-11-04,Masters 1000,Indoor,Hard,2nd Round,3.0,Rublev A.,Albot R.,8.0,90.0,1.07,8.82,1
30,Paris,BNP Paribas Masters,2020-11-04,Masters 1000,Indoor,Hard,2nd Round,3.0,Nadal R.,Lopez F.,2.0,64.0,1.08,8.31,1
30,Paris,BNP Paribas Masters,2020-11-04,Masters 1000,Indoor,Hard,2nd Round,3.0,Thompson J.,Coric B.,61.0,24.0,5.12,1.17,1
30,Paris,BNP Paribas Masters,2020-11-04,Masters 1000,Indoor,Hard,2nd Round,3.0,Sonego L.,De Minaur A.,32.0,25.0,2.81,1.44,0
30,Paris,BNP Paribas Masters,2020-11-04,Masters 1000,Indoor,Hard,2nd Round,3.0,Herbert P.H.,Raonic M.,85.0,17.0,5.34,1.16,0
30,Paris,BNP Paribas Masters,2020-11-04,Masters 1000,Indoor,Hard,2nd Round,3.0,Mannarino A.,Nishioka Y.,36.0,51.0,1.88,1.93,1
30,Paris,BNP Paribas Masters,2020-11-04,Masters 1000,Indoor,Hard,2nd Round,3.0,Gasquet R.,Schwartzman D.,56.0,9.0,2.64,1.48,0
30,Paris,BNP Paribas Masters,2020-11-04,Masters 1000,Indoor,Hard,2nd Round,3.0,Bonzi B.,Davidovich Fokina A.,180.0,63.0,4.15,1.23,0
30,Paris,BNP Paribas Masters,2020-11-04,Masters 1000,Indoor,Hard,2nd Round,3.0,Kecmanovic M.,Zverev A.,42.0,7.0,3.34,1.33,0
30,Paris,BNP Paribas Masters,2020-11-05,Masters 1000,Indoor,Hard,3rd Round,3.0,Zverev A.,Mannarino A.,7.0,36.0,1.17,5.05,1
30,Paris,BNP Paribas Masters,2020-11-05,Masters 1000,Indoor,Hard,3rd Round,3.0,Nadal R.,Thompson J.,2.0,61.0,1.05,10.31,1
30,Paris,BNP Paribas Masters,2020-11-05,Masters 1000,Indoor,Hard,3rd Round,3.0,Wawrinka S.,Rublev A.,20.0,8.0,4.65,1.2,1
30,Paris,BNP Paribas Masters,2020-11-05,Masters 1000,Indoor,Hard,3rd Round,3.0,Cilic M.,Humbert U.,43.0,34.0,2.43,1.57,0
30,Paris,BNP Paribas Masters,2020-11-05,Masters 1000,Indoor,Hard,3rd Round,3.0,Raonic M.,Giron M.,17.0,91.0,1.13,6.2,1
30,Paris,BNP Paribas Masters,2020-11-05,Masters 1000,Indoor,Hard,3rd Round,3.0,Medvedev D.,De Minaur A.,5.0,25.0,1.57,2.44,1
30,Paris,BNP Paribas Masters,2020-11-05,Masters 1000,Indoor,Hard,3rd Round,3.0,Carreno Busta P.,Gombos N.,15.0,105.0,1.3,3.58,1
30,Paris,BNP Paribas Masters,2020-11-05,Masters 1000,Indoor,Hard,3rd Round,3.0,Schwartzman D.,Davidovich Fokina A.,9.0,63.0,1.45,2.75,1
30,Paris,BNP Paribas Masters,2020-11-06,Masters 1000,Indoor,Hard,Quarterfinals,3.0,Schwartzman D.,Medvedev D.,9.0,5.0,2.81,1.44,0
30,Paris,BNP Paribas Masters,2020-11-06,Masters 1000,Indoor,Hard,Quarterfinals,3.0,Raonic M.,Humbert U.,17.0,34.0,1.37,3.14,1
30,Paris,BNP Paribas Masters,2020-11-06,Masters 1000,Indoor,Hard,Quarterfinals,3.0,Nadal R.,Carreno Busta P.,2.0,15.0,1.16,5.31,1
30,Paris,BNP Paribas Masters,2020-11-06,Masters 1000,Indoor,Hard,Quarterfinals,3.0,Wawrinka S.,Zverev A.,20.0,7.0,2.78,1.45,0
30,Paris,BNP Paribas Masters,2020-11-07,Masters 1000,Indoor,Hard,Semifinals,3.0,Medvedev D.,Raonic M.,5.0,17.0,1.48,2.66,1
30,Paris,BNP Paribas Masters,2020-11-07,Masters 1000,Indoor,Hard,Semifinals,3.0,Zverev A.,Nadal R.,7.0,2.0,2.42,1.57,1
30,Paris,BNP Paribas Masters,2020-11-08,Masters 1000,Indoor,Hard,The Final,3.0,Zverev A.,Medvedev D.,7.0,5.0,1.9,1.91,0
31,Sofia,Sofia Open,2020-11-08,ATP250,Indoor,Hard,1st Round,3.0,Millman J.,Andreev A.,38.0,666.0,1.13,5.93,1
31,Sofia,Sofia Open,2020-11-08,ATP250,Indoor,Hard,1st Round,3.0,Albot R.,Sugita Y.,93.0,100.0,1.5,2.57,1
31,Sofia,Sofia Open,2020-11-09,ATP250,Indoor,Hard,1st Round,3.0,Forejtek J.,Cilic M.,399.0,41.0,6.96,1.1,1
31,Sofia,Sofia Open,2020-11-09,ATP250,Indoor,Hard,1st Round,3.0,Gerasimov E.,Troicki V.,81.0,196.0,1.38,3.05,1
31,Sofia,Sofia Open,2020-11-09,ATP250,Indoor,Hard,1st Round,3.0,Kuzmanov D.,Caruso S.,291.0,82.0,3.23,1.34,0
31,Sofia,Sofia Open,2020-11-09,ATP250,Indoor,Hard,1st Round,3.0,Klizan M.,Mannarino A.,150.0,35.0,3.61,1.28,0
31,Sofia,Sofia Open,2020-11-09,ATP250,Indoor,Hard,1st Round,3.0,Pospisil V.,Marchenko I.,74.0,216.0,1.15,5.41,1
31,Sofia,Sofia Open,2020-11-09,ATP250,Indoor,Hard,1st Round,3.0,Daniel T.,Karatsev A.,115.0,114.0,2.07,1.75,0
31,Sofia,Sofia Open,2020-11-09,ATP250,Indoor,Hard,1st Round,3.0,Huesler M.A.,Basilashvili N.,149.0,39.0,2.42,1.7,1
31,Sofia,Sofia Open,2020-11-10,ATP250,Indoor,Hard,1st Round,3.0,Carballes Baena R.,Gasquet R.,103.0,49.0,4.37,1.21,0
31,Sofia,Sofia Open,2020-11-10,ATP250,Indoor,Hard,1st Round,3.0,Martin A.,Simon G.,105.0,62.0,6.73,1.11,0
31,Sofia,Sofia Open,2020-11-10,ATP250,Indoor,Hard,1st Round,3.0,Sinner J.,Fucsovics M.,44.0,55.0,1.54,2.46,1
31,Sofia,Sofia Open,2020-11-10,ATP250,Indoor,Hard,2nd Round,3.0,Albot R.,Shapovalov D.,93.0,12.0,3.91,1.25,1
31,Sofia,Sofia Open,2020-11-10,ATP250,Indoor,Hard,2nd Round,3.0,Pospisil V.,Struff J.L.,74.0,36.0,2.04,1.78,1
31,Sofia,Sofia Open,2020-11-11,ATP250,Indoor,Hard,2nd Round,3.0,Gasquet R.,Forejtek J.,49.0,399.0,1.24,4.01,1
31,Sofia,Sofia Open,2020-11-11,ATP250,Indoor,Hard,2nd Round,3.0,Auger-Aliassime F.,Caruso S.,21.0,82.0,1.24,3.95,0
31,Sofia,Sofia Open,2020-11-11,ATP250,Indoor,Hard,2nd Round,3.0,De Minaur A.,Karatsev A.,25.0,114.0,1.19,4.61,1
31,Sofia,Sofia Open,2020-11-11,ATP250,Indoor,Hard,2nd Round,3.0,Mannarino A.,Gerasimov E.,35.0,81.0,1.77,2.05,1
31,Sofia,Sofia Open,2020-11-11,ATP250,Indoor,Hard,2nd Round,3.0,Huesler M.A.,Sinner J.,149.0,44.0,6.26,1.12,0
31,Sofia,Sofia Open,2020-11-11,ATP250,Indoor,Hard,2nd Round,3.0,Millman J.,Simon G.,38.0,62.0,2.09,1.74,1
31,Sofia,Sofia Open,2020-11-12,ATP250,Indoor,Hard,Quarterfinals,3.0,Mannarino A.,Albot R.,35.0,93.0,1.54,2.47,1
31,Sofia,Sofia Open,2020-11-12,ATP250,Indoor,Hard,Quarterfinals,3.0,De Minaur A.,Sinner J.,25.0,44.0,2.14,1.71,0
31,Sofia,Sofia Open,2020-11-12,ATP250,Indoor,Hard,Quarterfinals,3.0,Pospisil V.,Millman J.,74.0,38.0,1.62,2.3,1
31,Sofia,Sofia Open,2020-11-12,ATP250,Indoor,Hard,Quarterfinals,3.0,Caruso S.,Gasquet R.,82.0,49.0,3.04,1.38,0
31,Sofia,Sofia Open,2020-11-13,ATP250,Indoor,Hard,Semifinals,3.0,Gasquet R.,Pospisil V.,49.0,74.0,2.5,1.53,0
31,Sofia,Sofia Open,2020-11-13,ATP250,Indoor,Hard,Semifinals,3.0,Sinner J.,Mannarino A.,44.0,35.0,1.25,3.92,1
31,Sofia,Sofia Open,2020-11-14,ATP250,Indoor,Hard,The Final,3.0,Sinner J.,Pospisil V.,44.0,74.0,1.43,2.82,1
32,London,Masters Cup,2020-11-15,Masters Cup,Indoor,Hard,Round Robin,3.0,Thiem D.,Tsitsipas S.,3.0,6.0,1.94,1.87,1
32,London,Masters Cup,2020-11-15,Masters Cup,Indoor,Hard,Round Robin,3.0,Nadal R.,Rublev A.,2.0,8.0,1.56,2.43,1
32,London,Masters Cup,2020-11-16,Masters Cup,Indoor,Hard,Round Robin,3.0,Djokovic N.,Schwartzman D.,1.0,9.0,1.11,6.75,1
32,London,Masters Cup,2020-11-16,Masters Cup,Indoor,Hard,Round Robin,3.0,Medvedev D.,Zverev A.,4.0,7.0,1.71,2.16,1
32,London,Masters Cup,2020-11-17,Masters Cup,Indoor,Hard,Round Robin,3.0,Nadal R.,Thiem D.,2.0,3.0,1.49,2.64,0
32,London,Masters Cup,2020-11-17,Masters Cup,Indoor,Hard,Round Robin,3.0,Tsitsipas S.,Rublev A.,6.0,8.0,1.76,2.09,1
32,London,Masters Cup,2020-11-18,Masters Cup,Indoor,Hard,Round Robin,3.0,Djokovic N.,Medvedev D.,1.0,4.0,1.38,3.06,0
32,London,Masters Cup,2020-11-18,Masters Cup,Indoor,Hard,Round Robin,3.0,Zverev A.,Schwartzman D.,7.0,9.0,1.31,3.5,1
